Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Total Revenue,Total Equity,"Property Plant And Equipment, Total - Gross",Total CO2 Equivalent Emissions To Revenues USD in million,Company Market Capitalization,Revenue Per Share,P/E (Daily Time Series Ratio),returns_yearly,RIC,Year,ESG Score
340.411,2366.519,6397.537,12264.757,662.654,4345.048,3780.88,11501.99,,9661.963784,18.88821746,16.17811523,-23.981642477999998,NCLH.K,2016,50.93260027
411.093,2312.818,6398.687,12973.911,776.251,4874.34,4537.726,12560.587,465.0533016,12165.70427,21.39273117,16.6520733,24.97483857,NCLH.K,2017,46.96854334
518.337,2490.021,6307.765,14094.869,907.715,5396.175,5749.766,13921.511,432.7536702,9226.210799,23.52111534,10.68339449,-14.105219799000002,NCLH.K,2018,44.63940674
550.313,3150.5,6492.091,15205.97,1104.986,6055.126,5963.001,15525.164,416.7122124,12446.14363,26.98131769,13.16441888,35.382085384,NCLH.K,2019,38.54429227
186.546,74.756,17.434,330.017,,341.724,196.489,210.247,,318.1182334,23.55365749,,-14.709407158000005,FARM.O,2009,
189.956,98.546,41.024,339.121,,450.318,165.595,240.52,,287.5921258,30.29117515,,-2.1985822219999993,FARM.O,2010,
157.41,103.462,39.998,290.053,,463.945,128.115,255.103,,123.6577701,30.79282336,,-65.696528639,FARM.O,2011,
136.178,86.737,44.993,257.916,-35.429,498.701,83.552,272.798,,235.4132422,32.19022857,,81.141129571,FARM.O,2012,
139.749,76.55,31.822,244.136,-0.47,513.869,81.838,277.877,,382.7249711,32.93092676,,55.360300349000006,FARM.O,2013,
157.46,76.87,9.781,266.177,12.132,528.38,114.864,302.46,,488.6797236,32.9936639,37.10843981,28.103116593,FARM.O,2014,
135.685,64.874,6.026,240.943,11.084,545.882,90.011,313.861,,540.142908,33.55736384,,13.689380169999996,FARM.O,2015,
153.365,56.837,2.568,368.991,17.607,544.382,182.594,324.578,,616.3236887,32.74005557,8.214315291,17.027286974,FARM.O,2016,
140.703,97.267,28.916,407.153,11.614,541.5,229.552,368.346,,541.5111305,32.25950583,24.73838104,-10.850016117000001,FARM.O,2017,63.69679846
173.514,178.457,90.635,475.531,-11.278,606.544,229.055,396.087,61.66204986,396.0897643,36.07155983,,-30.563936976999997,FARM.O,2018,62.97222009
159.908,96.072,93.032,424.61,-74.13,595.942,157.494,415.284,50.72674035,258.6923669,35.06293998,,-35.508773999,FARM.O,2019,61.59216463
176.713,64.292,122.009,392.699,-37.641,501.32,111.913,416.579,48.1410691,81.91292547,29.1366018,,-73.489969303,FARM.O,2020,56.44682516
139.086,76.24,89.533,338.006,-48.584,397.85,104.959,394.686,48.83476622,134.7051933,22.5597378,,82.440556891,FARM.O,2021,56.7007159
2458.0,923.222,1113.098,8478.991,1081.0,4097.507,5806.083,2131.754,23.32028434,14251.38596,13.89060763,16.49873059,17.478013209000004,BIIB.O,2009,61.78612144
2480.595,714.942,1099.969,8551.854,1195.1,4377.348,6221.53,2279.583,22.30631137,14717.50572,15.12162666,15.34131088,25.962720926000003,BIIB.O,2010,57.30543913
2540.42,1050.122,1203.532,8092.493,1314.6,4716.423,5396.506,2408.834,17.37519495,24623.843,18.50542832,21.13440646,58.395745376,BIIB.O,2011,66.86059819
2975.427,912.889,1064.1,9049.604,1446.2,5048.634,6425.499,2353.487,15.590974,31898.36446,20.60389417,23.42335522,30.443135140000003,BIIB.O,2012,59.94000025
2110.325,748.284,2238.281,3534.049,199.064,4248.77,185.155,1505.146,78.73105083,2294.059918,11.16170506,33.09449295,101.09489006,HBI,2009,46.99219291
1822.557,878.975,1958.916,3326.564,158.538,3891.275,334.719,1435.019,62.20763117,2432.764172,10.16869538,13.64300447,8.434756052000003,HBI,2010,46.38957371
2147.671,829.35,2131.413,3790.002,226.0,4146.012,562.674,1401.387,62.27767792,2124.148179,10.60100845,9.33980483,-9.162250805,HBI,2011,55.71862967
2330.791,933.719,2037.785,4034.669,266.688,4434.291,681.061,1411.647,62.33984193,3505.328938,11.1693862,18.62559537,52.591290343000004,HBI,2012,52.96677279
2027.525,875.668,1517.552,3631.7,262.865,4525.721,886.866,1413.377,57.98943417,6964.412338,11.28394868,18.97363618,73.327450433,HBI,2013,53.05788204
2243.666,999.278,1684.982,4090.048,397.953,4627.802,1230.623,1402.986,57.98943417,11149.95933,11.36236901,32.78467033,50.059627855,HBI,2014,53.05788204
2550.167,1482.414,1983.752,5208.193,577.59,5324.746,1386.772,1538.044,58.22159202,11531.30901,13.04944075,29.92678463,9.216827294999998,HBI,2015,51.38005342
2917.867,1503.909,2603.316,5597.59,669.639,5731.549,1275.891,,51.50457581,8152.277533,14.19898726,16.66602279,-27.537800017,HBI,2016,62.62818764
3321.166,1625.668,3742.445,6930.48,711.589,6028.199,1223.914,1642.51,45.9007664,7623.455225,15.67533011,12.8851368,3.247088906,HBI,2017,62.47418357
3386.37,1778.745,3963.516,6894.775,714.673,6471.41,686.202,1637.491,47.65499327,4519.980819,17.51747305,9.802004209,-39.529121019,HBI,2018,65.64595635
3542.115,2045.938,3980.591,7238.24,621.622,6803.955,872.126,1677.525,42.70677863,5371.202336,18.66628716,9.690428337,29.990227386,HBI,2019,65.93368752
3224.565,1771.439,3372.028,7353.986,641.704,6425.716,1236.595,2152.138,42.70677863,5078.565261,17.57970448,12.45334267,22.435887764,HBI,2020,65.93368752
3429.38,2124.361,4003.37,7719.867,511.196,6127.161,813.958,2001.892,,5838.699457,17.36891027,48.40343919,21.601433272,HBI,2021,
64.93250062,26.94270963,51.2688128,88.86369952,,98.57103158,17.97838265,70.79024733,,64.645724,2.215328772,4.217958804,37.314480528495736,ANSY.L,2009,
68.73223055,24.74315068,48.30544068,97.74812613,,87.81015766,34.5551176,76.96110106,,101.8539091,1.983586875,5.467224358,68.441321665,ANSY.L,2010,
71.22155147,29.07638791,32.3771195,94.22995929,,87.2775204,42.29959287,73.01230755,,105.0663769,1.998394013,7.222124756,11.786596020200152,ANSY.L,2011,
67.33000885,27.34305821,22.67791397,93.8885523,,83.63704152,53.3998229,79.5125134,,134.4130014,1.956136955,6.73027992,26.721610650000002,ANSY.L,2012,
69.15251483,31.70553344,13.75802389,98.66254977,,94.8728366,66.35085724,86.63524823,,209.3172848,2.243925572,11.10701803,51.342421295,ANSY.L,2013,
75.42755915,21.48474363,13.74811675,106.0081787,,101.1109088,72.55674575,92.65243953,,188.6077723,2.392473555,12.72705416,5.61861934235614,ANSY.L,2014,
67.23767403,20.84747874,11.26078425,96.0195596,,87.83131404,65.599402,90.10340424,,184.2999698,2.078253462,12.71188699,11.465950931651832,ANSY.L,2015,
61.18463715,19.86234746,9.07416141,91.67600071,,88.51323469,64.31792725,89.0128515,,210.1368755,2.094388982,12.84354628,44.0432233180655,ANSY.L,2016,
57.03888286,24.64349156,6.34807066,84.17176552,,80.66342643,59.45549196,81.39741439,,295.3646413,1.90864781,14.72214353,33.918878831,ANSY.L,2017,
63.53772565,19.71408496,6.78034807,97.89076857,,96.34093612,72.10706951,92.60890715,,241.1777746,2.279607064,12.57874287,-4.041615800999997,ANSY.L,2018,
67.53457162,20.0043374,5.716436189,100.3571975,,100.2232485,75.25896821,94.18278308,26.04137594,323.1074355,2.371469849,16.30573187,35.93504777471691,ANSY.L,2019,21.81395408
73.6488995,23.0548926,20.87509944,124.480244,,102.4211085,84.22566958,121.9769292,25.26575004,344.8216857,2.42851601,16.12445106,14.332307881000002,ANSY.L,2020,29.79712255
67.45422973,22.69713004,22.34163283,117.3345912,,91.96302829,76.6014466,134.3984577,25.26575004,273.5063212,2.180543541,15.32836387,-10.121877941000001,ANSY.L,2021,29.79712255
395.5038961,173.1493506,155.5662338,732.7818182,,589.9123377,453.475974,579.3136364,,125.2431747,1.822142694,2.468911529,115.528073842,AKSA.IS,2009,
413.0896321,221.0528428,186.7832776,835.9063545,,605.4428094,481.4675585,696.2501672,,179.9417542,1.870093619,7.558446982,48.858057711999955,AKSA.IS,2010,
432.3081929,259.471595,195.5684258,884.2988222,36.32276657,848.774647,493.2569792,786.2634216,,178.4046371,2.621697751,2.873091156,28.539637719999998,AKSA.IS,2011,
407.7356688,229.8163482,261.7998938,877.1576433,53.97608454,889.3152866,446.6183652,765.3726115,,233.1049061,2.746919804,2.590936916,22.968361755,AKSA.IS,2012,
388.5379132,241.1157883,168.1107931,873.8597968,92.07996008,912.3101532,539.1609137,,,332.2317972,2.81795347,6.019294077,64.10215396499999,AKSA.IS,2013,
399.6219114,287.4377622,163.3925408,844.5710956,64.69168161,818.8354312,488.3151515,623.6545455,,309.5403787,2.529227737,4.986770364,5.578679682000002,AKSA.IS,2014,
418.7216627,322.1932719,164.6573816,856.4379687,66.43101901,902.0347118,477.0970645,597.7788729,,373.9528393,2.786214575,5.75363412,47.419487613,AKSA.IS,2015,
368.7533857,257.5194569,212.9937944,772.8168821,67.94801921,695.9941029,428.0687078,511.6954092,,294.9677648,2.149794114,5.16852171,-2.0282967120000026,AKSA.IS,2016,
588.447,223.318,151.588,1635.016,190.935,1329.234,1140.401,124.541,,3033.333576,5.349676017,45.3906841,33.328535338,TRMB.O,2009,36.4672235
690.078,223.245,151.483,1753.277,126.491,1126.259,1259.912,135.391,,4795.022241,4.607959381,64.26433193,52.734965668,TRMB.O,2010,36.36556507
714.37,251.815,153.153,1866.892,199.533,1293.937,1366.156,158.104,,5351.697617,5.226001228,34.52829889,13.849897351000001,TRMB.O,2011,35.87391139
733.057,411.323,564.436,2652.475,271.204,1644.065,1569.293,181.359,,7543.418807,6.517188206,40.34554903,36.205787566,TRMB.O,2012,53.28789361
815.973,468.67,911.158,3469.104,339.597,2040.113,1897.455,239.545,,8947.115561,7.945169682,47.02279318,19.192849433,TRMB.O,2013,53.28789361
837.017,576.99,758.458,3700.84,412.359,2288.124,2220.906,307.11,,7006.56,8.75984472,32.17554707,-21.668711559000002,TRMB.O,2014,54.42499964
902.3,588.3,735.4,3855.9,386.615,2395.546,2341.6,334.2,,5372.830728,9.058391566,36.6153426,-10.909101245999995,TRMB.O,2015,37.313138
798.4,660.9,729.7,3680.7,291.8,2290.4,2219.7,354.9,,7555.10166,8.860348162,64.38043177,37.864993215,TRMB.O,2016,43.55076699
978.7,688.2,619.9,3673.8,302.4,2362.1,2305.8,358.1,,10115.15823,9.303269004,54.2945318,30.940277195,TRMB.O,2017,44.48005573
1089.1,1055.2,1968.5,5776.4,491.7,3108.4,2674.4,475.0,4.825633767,10386.38404,12.2667719,31.18664861,26.643509551,TRMB.O,2019,42.9039307
1211.8,1190.3,1843.2,6640.7,502.6,3264.3,3119.0,697.9,11.2145376,16704.22742,12.90747331,34.3686302,56.103755836,TRMB.O,2020,50.46290083
1281.4,1311.3,1547.2,6876.9,562.4,3147.7,3596.9,727.0,3.990052199,21885.42144,12.47602061,39.71938136,23.572598179,TRMB.O,2021,63.70362863
1237.0,801.0,3522.0,8638.0,466.074,5710.0,2607.0,1676.0,,1157.645018,22.48031496,,63.747824128999994,KDP.O,2009,59.52919786
1279.0,854.0,2960.0,8776.0,501.0,5531.0,3187.0,1898.0,72.02555004,1285.561906,21.67319749,2.649795898,27.283921525,KDP.O,2010,52.42411131
1309.0,1338.0,2091.0,8859.0,582.0,5636.0,2459.0,2081.0,70.44316449,1362.718658,23.23165705,2.577485283,16.138154518,KDP.O,2011,58.73764123
1757.0,1915.0,2708.0,9283.0,617.0,5903.0,2263.0,2190.0,68.81284404,1460.296966,26.68625678,2.432519015,15.195219111,KDP.O,2012,61.96432758
1335.0,1232.0,2804.0,8928.0,619.0,5995.0,2280.0,2365.0,,1552.996864,28.23834197,2.539541613,14.082951375,KDP.O,2013,60.64330082
1119.0,1030.0,2574.0,8201.0,655.0,5997.0,2277.0,2452.0,,2226.907403,29.32518337,3.231824543,42.795951967,KDP.O,2014,59.15626652
1211.0,1038.0,2583.0,8265.0,721.0,6121.0,2294.0,2542.0,,2818.704414,31.00810537,3.980740399,30.753820716,KDP.O,2015,58.55050164
1817.0,1583.0,3382.0,8869.0,773.0,6282.0,2183.0,2649.0,61.56164596,2681.949745,32.65072765,3.161855652,0.2069543730000003,KDP.O,2016,67.25915413
2736.0,1051.0,4478.0,9791.0,819.0,6440.0,2134.0,2722.0,,2821.365008,34.51232583,3.918153645,10.232181092,KDP.O,2017,61.78510069
1117.0,1238.0,4479.0,10022.0,822.0,6690.0,2451.0,2903.0,59.13195378,35616.82137,36.59737418,17.1795748,56.338277758000004,KDP.O,2018,60.39723121
433.7742656,210.7312604,562.3317872,1092.595774,-37.07554656,891.5993815,246.8075359,555.7464353,,335.3091013,13.09448437,,6.645068455999997,KOA.OL,2010,
471.97411,320.3883495,515.5987055,1027.702265,15.08572628,1294.110032,231.3268608,578.6407767,,107.7473044,7.115338196,18.61464519,18.057987193999995,KOA.OL,2012,
416.1970476,265.5524095,410.0118207,944.6903263,8.617741605,1361.98697,256.7556423,591.1702449,,315.3197649,7.484796265,12.81506432,3.4654832969999987,KOA.OL,2014,
366.1767374,229.7223734,328.5550112,833.7264864,5.819127815,1184.419041,249.5614831,549.6885018,,288.6061869,6.483027133,,13.619389043999998,KOA.OL,2015,
330.5785124,181.6878618,275.7354938,742.9328526,12.56636968,1103.376375,228.3858777,533.5519814,,267.0342056,6.016947691,24.74654823,-4.173689786000002,KOA.OL,2016,
331.7914214,206.8965517,250.6307822,727.0815812,11.52670706,992.2203532,215.3069807,564.9705635,,582.3715833,5.375566839,,77.494253451,KOA.OL,2017,
435.575389,281.3066062,309.3772867,865.9924905,21.94747238,1267.49919,224.4454841,647.0651744,,392.9189132,6.879501987,52.73757895,-35.867417462000006,KOA.OL,2018,
494.9995412,288.7879622,309.0879897,940.6826314,50.82375414,1288.076888,286.6088632,651.0918433,33.04056269,311.6060015,6.576885393,9.029127407,-12.971108281000003,KOA.OL,2019,50.78618305
443.243728,266.6860973,433.2668206,1039.167769,40.80241075,1301.369863,312.8713315,822.926709,35.55179473,433.0085206,6.245608922,,34.85977288999999,KOA.OL,2020,56.47752017
539.6922325,309.2330239,460.1856375,1096.726917,-37.91217415,838.9106009,294.8216903,944.3087445,35.63083545,363.1127945,1.501003043,3.260495374,-34.886522756,KOA.OL,2021,58.19742193
41.61949092,11.11810011,0.0,56.19295229,9.560462344,113.7124167,44.08940328,25.09749654,,113.9309966,2.828667081,18.36771466,30.331944377,MEKKO.HE,2009,
43.9973086,12.10988948,0.0,58.64828495,6.533431546,103.8109145,45.56061387,27.24617763,,148.1133699,2.582361057,18.10490792,39.6323098836908,MEKKO.HE,2010,
44.51341047,11.52163735,0.0,58.25831048,8.278005753,98.07103204,45.86582837,26.54404388,,98.70903146,2.439577911,24.87324333,-31.740990676000003,MEKKO.HE,2011,
40.33915858,13.38899676,6.4,62.88673139,3.722682544,100.2511327,42.28220065,35.15857605,,146.7377989,2.493809271,38.72238307,46.088742017,MEKKO.HE,2012,
39.56090353,15.6269791,4.476725776,72.51556893,1.493570856,116.7286785,39.57673633,48.49720287,,105.579527,2.901533147,,-32.331246836000005,MEKKO.HE,2013,
39.05077384,13.82879292,4.568820958,66.86642659,0.466853408,129.2121395,37.09624213,50.49619265,,84.0136837,3.2472158,30.21549213,-7.100161305,MEKKO.HE,2014,
34.98941511,13.31639751,4.157745116,57.10155447,5.458023476,113.8934253,35.13578903,48.79695155,,70.44122949,2.815659463,75.27131601,-1.213560824,MEKKO.HE,2015,
31.1714686,12.67145231,3.783625286,50.02226301,0.909080617,103.8781073,29.46210402,47.01512799,,77.39384827,2.568061986,19.86508029,22.958352523,MEKKO.HE,2016,
34.54583684,15.07674516,3.558662742,50.98086627,4.295713875,104.7245585,29.7687132,47.38645921,,94.08673212,2.588987848,14.37839775,11.27912211,MEKKO.HE,2017,
40.52254651,16.01108432,4.007869387,56.51683641,7.327931172,122.7480476,36.79058553,55.54755821,,184.7175569,3.034562365,11.13745296,83.475923357,MEKKO.HE,2018,
59.87246536,18.91572621,0.467932838,65.50371594,9.320357443,128.3133774,45.88150289,31.91806588,,325.8851833,3.176073697,24.48198044,63.861855835,MEKKO.HE,2019,
62.0238549,34.04031119,40.8089142,108.6070444,14.11150015,140.594803,43.63495729,83.85983006,,455.300291,3.471476618,29.68103476,39.333613047,MEKKO.HE,2020,
87.45359062,41.00757206,46.26160234,139.6812408,16.63906584,150.913532,63.90205178,106.5583781,0.98731728,779.6967025,3.721665401,31.71987642,51.842983781,MEKKO.HE,2021,54.19005174
174.6201479,91.30987825,154.7755832,290.0993836,-51.74081853,171.7225088,68.97303644,102.6348527,13.34056048,,9.42622864,,42.35885546200001,PHMR.MC,2009,42.26425293
180.9339747,102.9405028,178.2039169,302.5167497,-35.07333207,205.6132967,58.89022505,111.1865086,12.62895763,,11.26585236,,-26.458577983,PHMR.MC,2010,42.37072097
191.8359976,138.2101532,198.2449334,308.7726573,-10.1465879,215.6952712,47.09383988,104.6832988,11.29116863,,11.75284544,,-40.911759102999994,PHMR.MC,2011,40.61486634
167.6776699,115.6854369,175.7229773,281.961165,6.352502948,229.3825243,51.2012945,102.8660194,,,12.41369682,5.738914802,-26.561893237,PHMR.MC,2012,35.64114043
140.4251108,115.2562276,154.0400042,263.6557948,22.43176821,213.4499683,55.85022166,100.3958201,,,11.62349184,21.95504443,72.408377687,PHMR.MC,2013,37.05447486
131.8071859,101.7923413,129.5708827,260.2880941,16.60386733,194.9363609,73.16161311,105.1461088,,,10.58333546,38.52257971,16.850501733999998,PHMR.MC,2014,42.22017624
121.7786514,76.69660408,101.6518066,230.1658323,7.161803714,210.4853336,83.48519238,89.68082449,,633.0690144,11.41672336,,16.152951381,PHMR.MC,2016,59.02384698
127.1993272,91.63582843,100.387931,232.4821278,-25.43058386,190.2312868,55.04415475,90.4646762,,662.3843576,10.34831344,,0.9378379749999981,PHMR.MC,2017,59.58602393
111.774091,99.69889997,119.9625724,225.1892372,-32.60906674,190.590324,32.22850014,105.1091038,18.66941951,278.3371405,10.33590826,,-69.520940742,PHMR.MC,2018,65.0937857
56.02313746,67.75216914,96.53498644,139.7944084,-12.51457229,96.20317019,12.75026344,77.69320449,7.7575792,1591.595502,5.201172236,8.962009914,68.124359581,PHMR.MC,2020,72.81765692
300.0134343,115.9245237,69.20493405,403.3451392,165.7293264,329.7032242,125.4543234,89.02662433,7.186150831,1185.059103,17.99199041,16.2796607,17.113903095,PHMR.MC,2021,70.77579198
190.219,185.833,275.0,1142.63,54.212,1606.406,452.566,1222.912,,1300.508043,25.09656455,25.92365789,95.72416656300001,CAKE.O,2009,36.71464608
172.227,200.461,100.0,1046.751,64.072,1602.02,516.113,1209.962,,1816.891916,26.66389268,30.96563078,40.494527376,CAKE.O,2010,38.82556969
194.962,202.705,0.0,1037.307,86.138,1659.404,592.337,1237.324,,1624.768042,27.4526685,19.83510171,-1.9507163239999987,CAKE.O,2011,38.82556969
176.395,223.24,0.0,1022.57,95.142,1757.624,542.753,1323.73,,1755.631596,30.20491493,17.10067493,12.719043809999999,CAKE.O,2012,47.3553537
230.207,253.034,0.0,1092.167,103.726,1809.017,579.726,1392.403,,2524.564491,32.76551774,25.52631162,41.574396269,CAKE.O,2013,45.6661331
225.903,264.247,0.0,1124.114,114.019,1877.91,577.353,1449.827,,2490.019192,34.53500561,23.92512876,6.934883705000001,CAKE.O,2014,52.95345557
224.386,322.011,0.0,1161.376,101.694,1976.624,556.51,1535.214,,2268.076986,38.31854839,20.56178122,-5.466268798999997,CAKE.O,2015,56.71460255
225.396,350.226,0.0,1233.346,120.13,2100.609,588.539,1676.782,,2840.11355,41.50991009,22.19150363,29.505282021000003,CAKE.O,2016,56.71460255
221.427,376.526,0.0,1293.319,139.562,2275.719,603.207,1768.89,,2205.935031,46.093312,17.7761052,-16.338985878,CAKE.O,2017,51.35037983
208.633,397.951,10.0,1333.06,125.073,2260.502,613.53,1872.87,92.08984488,1972.538337,46.94513208,19.82946026,-6.0939447939999996,CAKE.O,2018,66.41746098
195.23,416.5,10.0,1314.133,112.252,2332.331,571.059,1923.849,83.8215131,1734.469041,50.4669696,18.44433475,-5.172680909999998,CAKE.O,2019,71.74568859
244.515,614.587,290.0,2840.593,116.428,2482.692,571.742,3121.418,96.49132095,1689.345782,55.73447076,,27.481808201999996,CAKE.O,2020,72.81036226
,,124.873,833.026,-1.631,73.909,232.239,610.635,,353.7055269,3.798267194,,33.743420631000006,COR,2011,
,,59.75,845.332,4.608,206.934,338.229,764.795,,1504.69171,9.857619155,74.65732774,22.061950407999998,COR,2013,
,,232.5,1016.494,10.503,234.833,332.41,891.208,,1838.169996,10.92083461,65.44217459,25.285826694,COR,2014,
,,317.679,1074.604,14.427,272.42,322.587,967.949,,2694.447016,12.53040954,62.86505957,43.224654671,COR,2015,
,,391.007,1162.543,26.368,333.292,416.117,1111.946,,3789.639864,12.96524585,56.00954075,40.984770596,COR,2016,30.51098442
,,690.45,1451.303,50.371,400.352,435.726,1572.838,,5476.065976,12.23118863,61.8171753,41.322262692,COR,2017,28.4923378
,,939.57,1625.643,62.605,481.821,281.02,1658.314,456.6011029,4211.273279,14.14667804,41.17730363,-18.926948087,COR,2018,48.9075721
,,1130.823,1853.667,77.922,544.392,242.555,1817.284,448.2064395,4225.467898,15.49319104,53.91239956,31.832593628,COR,2019,40.14802215
,,1478.402,2100.999,75.84,572.727,158.162,2084.324,452.2224376,5357.796516,15.50262601,62.54212158,17.457785833,COR,2020,37.69563608
1298.240803,965.3792642,1725.008027,3777.955184,,3820.246154,1003.256856,823.2615385,,3406.053231,21.45844045,39.22615077,53.38028467735676,MGROS.IS,2010,
