RIC,Year,returns_yearly
REL.L,2019,19.780607304
REL.L,2020,0.2518184800000003
REL.L,2021,21.790275166
RENA.PA,2009,92.060630716
RENA.PA,2010,24.714288712
RENA.PA,2011,-38.84366811
RENA.PA,2012,52.588878442
RENA.PA,2013,45.706029302000005
RENA.PA,2014,8.292937
RENA.PA,2015,56.522274577000005
RENA.PA,2016,0.19221615700000072
RENA.PA,2017,4.160839304
RENA.PA,2018,-35.08475185
RENA.PA,2019,-15.840583053000001
RENA.PA,2020,11.855899814
RENA.PA,2021,-13.790831746
RENE.LS,2009,11.929971332000001
RENE.LS,2010,-8.624048378000001
RENE.LS,2011,-12.486591973
RENE.LS,2012,5.6666911440000005
RENE.LS,2013,16.816421224000003
RENE.LS,2014,15.037768816
RENE.LS,2015,21.925741925
RENE.LS,2016,4.649279587
RENE.LS,2017,4.841079865000001
RENE.LS,2018,5.230431511000001
RENE.LS,2019,18.534228436000003
RENE.LS,2020,-6.013396282999999
RENE.LS,2021,14.973983837
REP.MC,2009,33.718574096
REP.MC,2010,15.758573192
REP.MC,2011,19.679411297
REP.MC,2012,-29.486279999
REP.MC,2013,23.547289877999997
REP.MC,2014,-5.994990672
REP.MC,2015,-31.358559317999998
REP.MC,2016,34.061625042
REP.MC,2017,14.502692454
REP.MC,2018,1.3592729339999998
REP.MC,2019,5.320372978000002
REP.MC,2020,-29.05658611
REP.MC,2021,40.274956194
REVG.K,2009,0.0
REVG.K,2010,0.0
REVG.K,2011,0.0
REVG.K,2012,0.0
REVG.K,2013,0.0
REVG.K,2014,0.0
REVG.K,2015,0.0
REVG.K,2016,0.0
REVG.K,2017,31.36319573
REVG.K,2018,-123.486744688
REVG.K,2019,61.725450507000005
REVG.K,2020,-2.7247780995107584
REVG.K,2021,83.41605516300001
REY.MI,2009,3.1053369990000004
REY.MI,2010,25.479217634999998
REY.MI,2011,-17.477348549
REY.MI,2012,30.715554104
REY.MI,2013,110.142428712
REY.MI,2014,10.106094764000002
REY.MI,2015,79.77830727599999
REY.MI,2016,-0.7608602690000019
REY.MI,2017,50.055657776000004
REY.MI,2018,1.946788666999998
REY.MI,2019,50.686239555
REY.MI,2020,40.885360015
REY.MI,2021,55.868556477
RHIM.L,2009,0.0
RHIM.L,2010,0.0
RHIM.L,2011,0.0
RHIM.L,2012,0.0
RHIM.L,2013,0.0
RHIM.L,2014,0.0
RHIM.L,2015,0.0
RHIM.L,2016,0.0
RHIM.L,2017,20.037978803999998
RHIM.L,2018,8.998537187
RHIM.L,2019,4.261425712999998
RHIM.L,2020,6.201323715999999
RHIM.L,2021,-0.8211204209999998
RHKG.DE,2009,10.109512385999997
RHKG.DE,2010,-1.4916281090000008
RHKG.DE,2011,-6.886493803000002
RHKG.DE,2012,17.106199859
RHKG.DE,2013,35.497373469
RHKG.DE,2014,10.246305452
RHKG.DE,2015,74.851288346
RHKG.DE,2016,-4.171742919
RHKG.DE,2017,17.533242232
RHKG.DE,2018,-28.020754145
RHKG.DE,2019,-19.422976288
RHKG.DE,2020,-3.9944250530000116
RHKG.DE,2021,-5.787035921999999
RHMG.DE,2009,78.801664981
RHMG.DE,2010,35.071810509
RHMG.DE,2011,-46.978826776000005
RHMG.DE,2012,17.030441724999996
RHMG.DE,2013,29.801201884
RHMG.DE,2014,-16.184874617000002
RHMG.DE,2015,56.419513609
RHMG.DE,2016,9.295512393
RHMG.DE,2017,54.371693539
RHMG.DE,2018,-25.858342395
RHMG.DE,2019,34.748819227
RHMG.DE,2020,-1.8003070379999961
RHMG.DE,2021,0.618947324000001
RHP,2009,103.05251780699999
RHP,2010,76.656817572
RHP,2011,-30.711684063
RHP,2012,71.497014604
RHP,2013,17.384211394
RHP,2014,28.786724105999998
RHP,2015,4.952946424000001
RHP,2016,29.524098142
RHP,2017,14.973287348000001
RHP,2018,4.296175773000002
RHP,2019,33.273391919000005
RHP,2020,12.415010097
RHP,2021,23.496096129
RIEN.S,2009,46.433754758034375
RIEN.S,2010,44.748762531
RIEN.S,2011,-48.659514321
RIEN.S,2012,23.537513388
RIEN.S,2013,34.540474142
RIEN.S,2014,-20.754246352000003
RIEN.S,2015,20.044393367999998
RIEN.S,2016,-2.9815437629999995
RIEN.S,2017,34.31684969
RIEN.S,2018,-54.305519635
RIEN.S,2019,12.607035473000002
RIEN.S,2020,-22.002354879
RIEN.S,2021,82.5953983
RIG,2009,61.458759835
RIG,2010,-7.170724149999996
RIG,2011,-45.615923152
RIG,2012,23.561226715000004
RIG,2013,17.518754564
RIG,2014,-82.197037882
RIG,2015,-21.170383170999997
RIG,2016,33.11784079899999
RIG,2017,-23.883941835
RIG,2018,-29.366122430000004
RIG,2019,15.125516769999997
RIG,2020,47.508746939000005
RIG,2021,63.648969005999994
RIO.L,2009,115.207156466
RIO.L,2010,35.298334142
RIO.L,2011,-28.224435278
RIO.L,2012,20.891750502
RIO.L,2013,2.3841948910000017
RIO.L,2014,-8.000485277
RIO.L,2015,-33.273859671
RIO.L,2016,60.28255109199999
RIO.L,2017,30.000025369000003
RIO.L,2018,2.232287647
RIO.L,2019,33.902302437
RIO.L,2020,31.298399732999997
RIO.L,2021,2.6927585669999985
RKT.L,2009,30.6156554
RKT.L,2010,9.45865411
RKT.L,2011,-6.195932858
RKT.L,2012,24.221103673000002
RKT.L,2013,25.401298666
RKT.L,2014,14.219132601338062
RKT.L,2015,22.622669634
RKT.L,2016,12.234320596
RKT.L,2017,4.275149809999999
RKT.L,2018,-8.103793158000002
RKT.L,2019,5.697020367
RKT.L,2020,11.334544543
RKT.L,2021,-6.939749947
RL,2009,68.49777734
RL,2010,36.825165462
RL,2011,27.392356631999995
RL,2012,12.507753618000002
RL,2013,19.050990188
RL,2014,7.9672803409999995
RL,2015,-44.177511353999996
RL,2016,-14.583550819000003
RL,2017,20.512025224000006
RL,2018,7.004525689
RL,2019,21.784567071
RL,2020,3.7053907650000006
RL,2021,10.110823256
RM.L,2009,-3.6262162753316796
RM.L,2010,19.833317833000002
RM.L,2011,-97.399624763
RM.L,2012,36.208097406
RM.L,2013,45.029646383999996
RM.L,2014,30.691022641
RM.L,2015,9.790543708
RM.L,2016,-12.946920491000004
RM.L,2017,44.867096448
RM.L,2018,3.8979765639999995
RM.L,2019,35.87821274211182
RM.L,2020,6.099088972702551
RM.L,2021,10.772115966000001
RMBS.O,2009,69.75212774
RMBS.O,2010,-9.957266628000006
RMBS.O,2011,-63.914250246
RMBS.O,2012,-29.969932031
RMBS.O,2013,75.071899543
RMBS.O,2014,22.589435436000002
RMBS.O,2015,9.212421776
RMBS.O,2016,20.761078296999997
RMBS.O,2017,5.236465902000001
RMBS.O,2018,-56.873017062
RMBS.O,2019,62.084823877
RMBS.O,2020,33.241116168
RMBS.O,2021,27.465825266
RMD,2009,35.892751075
RMD,2010,31.523524232999996
RMD,2011,-29.491691283
RMD,2012,54.12369907
RMD,2013,15.688095293
RMD,2014,21.187297587
RMD,2015,1.9536562610000008
RMD,2016,18.065418584
RMD,2017,34.751964958
RMD,2018,34.065369698
RMD,2019,35.632737209
RMD,2020,36.625079935
RMD,2021,25.69132305
RMG.L,2009,0.0
RMG.L,2010,0.0
RMG.L,2011,0.0
RMG.L,2012,0.0
RMG.L,2013,24.886768641
RMG.L,2014,-20.344193664
RMG.L,2015,9.636374499999999
RMG.L,2016,9.709490297
RMG.L,2017,6.361613991000002
RMG.L,2018,-36.358742205
RMG.L,2019,-2.3327813640000006
RMG.L,2020,62.121341216
RMG.L,2021,30.223113529
RMR.O,2009,0.0
RMR.O,2010,0.0
RMR.O,2011,0.0
RMR.O,2012,0.0
RMR.O,2013,0.0
RMR.O,2014,0.0
RMR.O,2015,21.19428091
RMR.O,2016,117.591961507
RMR.O,2017,47.043475095
RMR.O,2018,-2.4443565179999975
RMR.O,2019,-5.862509002000001
RMR.O,2020,2.5503058849999967
RMR.O,2021,8.332488136
RMV.L,2009,122.357344497
RMV.L,2010,49.295701971999996
RMV.L,2011,50.99643704
RMV.L,2012,17.975449603
RMV.L,2013,70.179526844
RMV.L,2014,-14.938442292
RMV.L,2015,67.028724692
RMV.L,2016,-0.7081189089999995
RMV.L,2017,16.622003053
RMV.L,2018,-1.2681264429999994
RMV.L,2019,41.415681538
RMV.L,2020,8.350536346000002
RMV.L,2021,7.423804627
RNK.L,2009,28.725140862481148
RNK.L,2010,49.935722833
RNK.L,2011,9.397572625999995
RNK.L,2012,18.801592527
RNK.L,2013,-2.4945248269999984
RNK.L,2014,22.163782725
RNK.L,2015,61.325128527
RNK.L,2016,-32.598059074
RNK.L,2017,25.775945254
RNK.L,2018,-48.778161446
RNK.L,2019,82.016305032
RNK.L,2020,-24.351934273000005
RNK.L,2021,30.872127345999992
RNWH.L,2009,-6.334577312575785
RNWH.L,2010,43.872014482
RNWH.L,2011,46.147622172
RNWH.L,2012,28.182103875
RNWH.L,2013,81.08161608099999
RNWH.L,2014,55.534878785000004
RNWH.L,2015,35.702420667
RNWH.L,2016,15.667266994999999
RNWH.L,2017,4.925218168999998
RNWH.L,2018,-23.371809722000002
RNWH.L,2019,58.024918529
RNWH.L,2020,11.751990838000001
RNWH.L,2021,39.022038974
ROCK.O,2009,71.076900128
ROCK.O,2010,5.6895796709999935
ROCK.O,2011,16.537871773000003
ROCK.O,2012,23.787328985000002
ROCK.O,2013,20.993995079
ROCK.O,2014,-9.315350983000002
ROCK.O,2015,54.94067326
ROCK.O,2016,56.892343545
ROCK.O,2017,-17.439672527000003
ROCK.O,2018,13.561688786
ROCK.O,2019,39.270597939
ROCK.O,2020,42.566503946000005
ROCK.O,2021,0.8559812399999993
ROCKb.CO,2009,94.090795068
ROCKb.CO,2010,19.010095919000005
ROCKb.CO,2011,-35.509820258000005
ROCKb.CO,2012,36.492596086
ROCKb.CO,2013,44.775144881436425
ROCKb.CO,2014,-28.293229576999998
ROCKb.CO,2015,37.907747164999996
ROCKb.CO,2016,29.278630381
ROCKb.CO,2017,37.792420524
ROCKb.CO,2018,6.531671118000001
ROCKb.CO,2019,-0.3110659090000034
ROCKb.CO,2020,50.341615143
ROCKb.CO,2021,24.603918663
ROG.S,2009,16.660547346999998
ROG.S,2010,-20.316265913
ROG.S,2011,21.187239759
ROG.S,2012,19.862575528
ROG.S,2013,34.965211134
ROG.S,2014,11.754934970999999
ROG.S,2015,6.780610095000001
ROG.S,2016,-13.190914955
ROG.S,2017,10.351101107
ROG.S,2018,3.9400191719999995
ROG.S,2019,29.664506637
ROG.S,2020,2.113823483
ROG.S,2021,14.403313823000001
ROIC.O,2009,9.974973418
ROIC.O,2010,0.2991683749999998
ROIC.O,2011,22.310229160000002
ROIC.O,2012,12.762419118
ROIC.O,2013,19.467433853
ROIC.O,2014,18.320025983
ROIC.O,2015,12.969187298000005
ROIC.O,2016,21.673075021000002
ROIC.O,2017,-0.9741851290000003
ROIC.O,2018,-16.412415058
ROIC.O,2019,16.338465181
ROIC.O,2020,-3.1278872990000033
ROIC.O,2021,29.68911334
ROK,2009,58.447304808999995
ROK,2010,49.837541046
ROK,2011,12.002466705000003
ROK,2012,17.977966914
ROK,2013,38.73309230700001
ROK,2014,-2.408921452999999
ROK,2015,-4.173688855
ROK,2016,31.639935489
ROK,2017,41.570823212
ROK,2018,-20.697543175
ROK,2019,36.731272082
ROK,2020,29.934897942
ROK,2021,18.767548081
ROR.L,2009,48.855224089000004
ROR.L,2010,50.126521398
ROR.L,2011,11.832956613999999
ROR.L,2012,31.804419419
ROR.L,2013,14.454078722
ROR.L,2014,-16.084263679
ROR.L,2015,-17.223759288
ROR.L,2016,34.257877244999996
ROR.L,2017,13.548993299
ROR.L,2018,-1.820727214999998
ROR.L,2019,34.712374379
ROR.L,2020,2.514722150999998
ROR.L,2021,12.688908393
ROSN.MM,2009,92.39197346
ROSN.MM,2010,-10.860857522
ROSN.MM,2011,3.373922951999999
ROSN.MM,2012,29.186678139
ROSN.MM,2013,-1.463191822999999
ROSN.MM,2014,-17.458693756000002
ROSN.MM,2015,32.707955216
ROSN.MM,2016,54.061382195
ROSN.MM,2017,-26.494578132
ROSN.MM,2018,49.421294276
ROSN.MM,2019,10.991777169999999
ROSN.MM,2020,10.606373791000005
ROSN.MM,2021,39.239254681999995
ROSNP.BX,2009,46.152359711867085
ROSNP.BX,2010,34.027694726
ROSNP.BX,2011,-6.398596625333245
ROSNP.BX,2012,51.906353704
ROSNP.BX,2013,15.951544484000001
ROSNP.BX,2014,-5.879077058000001
ROSNP.BX,2015,-28.854113295
ROSNP.BX,2016,-7.279088606265121
ROSNP.BX,2017,16.440643393
ROSNP.BX,2018,14.437383001
ROSNP.BX,2019,48.912491386
ROSNP.BX,2020,-3.8450305700000036
ROSNP.BX,2021,31.747139537
ROVI.MC,2009,37.735237221
ROVI.MC,2010,-34.559316783999996
ROVI.MC,2011,9.38489428762208
ROVI.MC,2012,5.325195933999999
ROVI.MC,2013,70.395214125
ROVI.MC,2014,6.428166151000001
ROVI.MC,2015,40.791968878000006
ROVI.MC,2016,-12.8585305682893
ROVI.MC,2017,27.092270977000002
ROVI.MC,2018,12.72794073324454
ROVI.MC,2019,35.18293591059692
ROVI.MC,2020,53.152097384
ROVI.MC,2021,43.951415648
RPS.L,2009,51.950400231267146
RPS.L,2010,14.560123283000003
RPS.L,2011,-16.989426623
RPS.L,2012,23.107125419
RPS.L,2013,53.619894919
RPS.L,2014,-41.736396099
RPS.L,2015,27.737032403
RPS.L,2016,7.837456960000001
RPS.L,2017,25.408792185
RPS.L,2018,-55.01226775799999
RPS.L,2019,48.074525516
RPS.L,2020,-5.605002029000023
RPS.L,2021,55.835817903
RR.L,2009,40.713340492
RR.L,2010,30.478198968
RR.L,2011,22.835344005
RR.L,2012,18.812009289000002
RR.L,2013,41.770335203000045
RR.L,2014,-32.851585977
RR.L,2015,-36.28111806
RR.L,2016,21.319067175999997
RR.L,2017,28.588674124999997
RR.L,2018,2.5871069640000015
RR.L,2019,-15.881780856000002
RR.L,2020,-17.693787281999995
RR.L,2021,29.728409075
RRC,2009,41.346215376
RRC,2010,-5.5874807209999995
RRC,2011,37.932038534
RRC,2012,5.798522230000001
RRC,2013,32.013751886
RRC,2014,-40.538676427
RRC,2015,-66.70966286699999
RRC,2016,49.728759139000005
RRC,2017,-63.367569992
RRC,2018,-45.068287721000004
RRC,2019,-42.49440504999999
RRC,2020,110.016751076
RRC,2021,147.690315059
RSG,2009,24.490529237
RSG,2010,9.800651856999998
RSG,2011,-4.257861671000001
RSG,2012,11.060172092999998
RSG,2013,16.252374166
RSG,2014,22.87786506
RSG,2015,12.399325807
RSG,2016,29.196113278
RSG,2017,19.501320078
RSG,2018,9.240979918999999
RSG,2019,24.054361119
RSG,2020,12.456365426
RSG,2021,24.822848724
RSTI.MM,2009,170.057550511
RSTI.MM,2010,60.794287074
RSTI.MM,2011,-69.708222695
RSTI.MM,2012,11.917674705
RSTI.MM,2013,-82.093051336
RSTI.MM,2014,-51.761532333999995
RSTI.MM,2015,24.840710895000004
RSTI.MM,2016,105.087588373
RSTI.MM,2017,-24.792747356
RSTI.MM,2018,-0.4556410839999998
RSTI.MM,2019,67.17051279
RSTI.MM,2020,38.930088066
RSTI.MM,2021,-28.106319679000002
RSW.L,2009,40.478253614
RSW.L,2010,86.541317108
RSW.L,2011,-7.2700539579999965
RSW.L,2012,80.695289757
RSW.L,2013,-1.7494200040000045
RSW.L,2014,4.79526216
RSW.L,2015,-0.540637958999997
RSW.L,2016,32.336380231
RSW.L,2017,76.376062544
RSW.L,2018,-17.805794335
RSW.L,2019,-5.437413906000002
RSW.L,2020,48.181247852
RSW.L,2021,-16.102219887
RTKM.MM,2009,-38.88783316599999
RTKM.MM,2010,12.054038135000003
RTKM.MM,2011,2.8707730099999997
RTKM.MM,2012,-14.691626605000002
RTKM.MM,2013,0.5418331009999959
RTKM.MM,2014,-14.742840039
RTKM.MM,2015,10.418639484
RTKM.MM,2016,0.25527413900000195
RTKM.MM,2017,-18.97581588
RTKM.MM,2018,21.096997101
RTKM.MM,2019,14.059064956340816
RTKM.MM,2020,29.801268468999996
RTKM.MM,2021,-1.313129373999999
RTN.L,2009,66.775185454
RTN.L,2010,45.949463077000004
RTN.L,2011,13.807936398999999
RTN.L,2012,31.547053211
RTN.L,2013,47.032609002
RTN.L,2014,15.969909163
RTN.L,2015,7.758760309
RTN.L,2016,-46.28583752699999
RTN.L,2017,0.48032876399999935
RTN.L,2018,-29.27214349
RTN.L,2019,22.505650735000003
RTN.L,2020,-31.038255736999997
RTN.L,2021,64.31635566
RTO.L,2009,111.527379689
RTO.L,2010,-13.976777868
RTO.L,2011,-40.793792511
RTO.L,2012,48.998608285
RTO.L,2013,23.336391923
RTO.L,2014,8.617108821000002
RTO.L,2015,30.434481782
RTO.L,2016,36.507936741
RTO.L,2017,38.769072529
RTO.L,2018,9.545585802000002
RTO.L,2019,32.298565553
RTO.L,2020,16.795551634
RTO.L,2021,16.618701351000002
RTX,2009,32.864515637
RTX,2010,17.241489424
RTX,2011,-3.2695185849999993
RTX,2012,15.505438230000001
RTX,2013,36.871117047
RTX,2014,3.905689158999999
RTX,2015,-13.644479278999999
RTX,2016,17.403020138000002
RTX,2017,18.040584408
RTX,2018,-13.007846893
RTX,2019,38.745062941
RTX,2020,-5.824455663
RTX,2021,21.749839801
RUAL.MM,2009,0.0
RUAL.MM,2010,0.0
RUAL.MM,2011,0.0
RUAL.MM,2012,0.0
RUAL.MM,2013,0.0
RUAL.MM,2014,0.0
RUAL.MM,2015,-43.311680341
RUAL.MM,2016,24.262807253000002
RUAL.MM,2017,60.67265462099999
RUAL.MM,2018,-18.694682923000002
RUAL.MM,2019,4.465458969
RUAL.MM,2020,21.077807710000002
RUAL.MM,2021,78.375313585
RUBF.PA,2009,38.836072261
RUBF.PA,2010,44.435603603
RUBF.PA,2011,-2.7647811559999997
RUBF.PA,2012,30.571351192999998
RUBF.PA,2013,-5.502459620000001
RUBF.PA,2014,7.223491998
RUBF.PA,2015,46.112586957000005
RUBF.PA,2016,16.09198922
RUBF.PA,2017,45.857894224
RUBF.PA,2018,-18.632143248
RUBF.PA,2019,21.32131463850002
RUBF.PA,2020,-22.130333277000005
RUBF.PA,2021,-18.218046463
RUN.O,2009,0.0
RUN.O,2010,0.0
RUN.O,2011,0.0
RUN.O,2012,0.0
RUN.O,2013,0.0
RUN.O,2014,0.0
RUN.O,2015,35.788163350000005
RUN.O,2016,-56.135259976
RUN.O,2017,20.508247735000005
RUN.O,2018,77.133586225
RUN.O,2019,33.15882945399999
RUN.O,2020,240.55286998100001
RUN.O,2021,-38.221392087
RWA.L,2009,109.00904882799999
RWA.L,2010,56.836700131
RWA.L,2011,-58.790001599
RWA.L,2012,26.470065141
RWA.L,2013,54.25728846
RWA.L,2014,3.275733460999999
RWA.L,2015,19.181357922
RWA.L,2016,2.7255303206132897
RWA.L,2017,60.152595995999995
RWA.L,2018,-1.819274544999999
RWA.L,2019,8.148489387560689
RWA.L,2020,13.477801304999996
RWA.L,2021,49.912095703
RWAY.MI,2009,0.0
RWAY.MI,2010,0.0
RWAY.MI,2011,0.0
RWAY.MI,2012,0.0
RWAY.MI,2013,0.0
RWAY.MI,2014,3.3429343780000003
RWAY.MI,2015,46.724608936
RWAY.MI,2016,-20.371504593
RWAY.MI,2017,41.735836946999996
RWAY.MI,2018,-7.648778174999999
RWAY.MI,2019,41.710257001
RWAY.MI,2020,-5.6270623120000005
RWAY.MI,2021,1.5479229549999984
RWEG.DE,2009,19.186715895
RWEG.DE,2010,-24.028397643
RWEG.DE,2011,-44.623306457
RWEG.DE,2012,22.989301133999998
RWEG.DE,2013,-4.424240926999999
RWEG.DE,2014,2.0355615580000013
RWEG.DE,2015,-60.412996937
RWEG.DE,2016,9.997683172
RWEG.DE,2017,43.381675238999996
RWEG.DE,2018,24.468518551
RWEG.DE,2019,43.10584117
RWEG.DE,2020,32.26711713
RWEG.DE,2021,-7.840837824000001
RWI.L,2009,92.45788601699999
RWI.L,2010,0.44411608799999946
RWI.L,2011,-27.344576888
RWI.L,2012,4.3817508940000005
RWI.L,2013,29.228081093999997
RWI.L,2014,-2.0416259400000003
RWI.L,2015,0.693042426
RWI.L,2016,16.098632352
RWI.L,2017,16.783297581000003
RWI.L,2018,-100.146502668
RWI.L,2019,25.968398143
RWI.L,2020,39.545529187999996
RWI.L,2021,40.532991006
RXL.PA,2009,91.911905179
RXL.PA,2010,53.990128428
RXL.PA,2011,-14.108554923000002
RXL.PA,2012,23.850916463999997
RXL.PA,2013,27.2887846
RXL.PA,2014,-17.897972452999998
RXL.PA,2015,-9.693947361000001
RXL.PA,2016,35.225867017
RXL.PA,2017,2.4483900050000003
RXL.PA,2018,-41.921494052
RXL.PA,2019,35.431620966
RXL.PA,2020,28.948575395999992
RXL.PA,2021,32.126170968
RXN,2009,0.0
RXN,2010,0.0
RXN,2011,0.0
RXN,2012,13.545554832999999
RXN,2013,29.415721765
RXN,2014,7.272844969000002
RXN,2015,-38.762615751
RXN,2016,11.917024872999999
RXN,2017,29.988633553
RXN,2018,-8.245790569
RXN,2019,39.949589208
RXN,2020,27.804729831999996
RXN,2021,52.436754566
RYA.I,2009,15.854008130000002
RYA.I,2010,24.031268649
RYA.I,2011,-1.956339503999999
RYA.I,2012,36.371773116
RYA.I,2013,31.152925069
RYA.I,2014,48.853814526
RYA.I,2015,48.077317406
RYA.I,2016,0.5682202569999948
RYA.I,2017,6.580965719999998
RYA.I,2018,-31.105324089
RYA.I,2019,36.370514711
RYA.I,2020,22.200715234999997
RYA.I,2021,2.799936969999999
RYAM.K,2009,0.0
RYAM.K,2010,0.0
RYAM.K,2011,0.0
RYAM.K,2012,0.0
RYAM.K,2013,0.0
RYAM.K,2014,-55.432385451
RYAM.K,2015,-38.40439427
RYAM.K,2016,62.1430668
RYAM.K,2017,40.112826308
RYAM.K,2018,-46.031755602000004
RYAM.K,2019,-57.350582204
RYAM.K,2020,132.35246428600001
RYAM.K,2021,21.375468811
RYN,2009,42.197183413
RYN,2010,28.544746458
RYN,2011,31.179848219
RYN,2012,19.27099191462336
RYN,2013,-14.575098807
RYN,2014,-3.1616646229999974
RYN,2015,-17.500748949000002
RYN,2016,23.470741031109867
RYN,2017,21.145701766
RYN,2018,-7.757100761
RYN,2019,24.107694102000004
RYN,2020,-2.6025508560000006
RYN,2021,23.190159144
S92G.DE,2009,115.56494297399999
S92G.DE,2010,-20.675984287
S92G.DE,2011,-23.48787812
S92G.DE,2012,-58.75356835499999
S92G.DE,2013,36.59929941
S92G.DE,2014,-13.311415701999998
S92G.DE,2015,145.163158316
S92G.DE,2016,-61.271843558
S92G.DE,2017,44.832894413000005
S92G.DE,2018,-56.495183256999994
S92G.DE,2019,88.36068601999999
S92G.DE,2020,66.64563759699999
S92G.DE,2021,-37.533722323
SAA.L,2009,52.694266638
SAA.L,2010,54.485844577890155
SAA.L,2011,-5.230004391140376
SAA.L,2012,50.670298249
SAA.L,2013,68.846186176
SAA.L,2014,2.935331627000001
SAA.L,2015,2.927910173
SAA.L,2016,23.854865283
SAA.L,2017,4.014262444999999
SAA.L,2018,-20.957962733000002
SAA.L,2019,-63.436885477
SAA.L,2020,27.992220640000014
SAA.L,2021,82.63537821
SAA1V.HE,2009,69.97304085
SAA1V.HE,2010,10.027479041132718
SAA1V.HE,2011,-49.057588702000004
SAA1V.HE,2012,-7.069433032000001
SAA1V.HE,2013,-2.944402650383827
SAA1V.HE,2014,-27.354465805000004
SAA1V.HE,2015,-0.8528987580000003
SAA1V.HE,2016,86.251636828
SAA1V.HE,2017,32.259790962
SAA1V.HE,2018,-18.060660137
SAA1V.HE,2019,17.344901001
SAA1V.HE,2020,48.765512267999995
SAA1V.HE,2021,4.129930849000001
SAABb.ST,2009,68.45356648399999
SAABb.ST,2010,11.812912250999997
SAABb.ST,2011,20.104990143
SAABb.ST,2012,0.049784607276222914
SAABb.ST,2013,32.110869295
SAABb.ST,2014,20.673399518687923
SAABb.ST,2015,29.613889518
SAABb.ST,2016,30.142103109
SAABb.ST,2017,20.967219560999997
SAABb.ST,2018,-11.579286881582513
SAABb.ST,2019,6.379850782
SAABb.ST,2020,-13.533406591
SAABb.ST,2021,7.713133271000001
SAEG.DE,2009,0.0
SAEG.DE,2010,0.0
SAEG.DE,2011,0.0
SAEG.DE,2012,0.0
SAEG.DE,2013,0.0
SAEG.DE,2014,0.0
SAEG.DE,2015,0.0
SAEG.DE,2016,-4.80765787
SAEG.DE,2017,70.84819473499999
SAEG.DE,2018,-14.974355115000003
SAEG.DE,2019,19.452380485
SAEG.DE,2020,140.580600994
SAEG.DE,2021,-4.376968867
SAEI.MI,2009,13.683716060999998
SAEI.MI,2010,18.225715809999997
SAEI.MI,2011,4.797719733000001
SAEI.MI,2012,11.059361520000001
SAEI.MI,2013,6.999131887000001
SAEI.MI,2014,-6.605366631000001
SAEI.MI,2015,88.006399042
SAEI.MI,2016,2.166714401576707
SAEI.MI,2017,87.085482693
SAEI.MI,2018,-19.752609481
SAEI.MI,2019,59.969619773000005
SAEI.MI,2020,-13.688320907000001
SAEI.MI,2021,6.449141941000001
SAF.PA,2009,49.354328838
SAF.PA,2010,73.848698426
SAF.PA,2011,-7.4619007470000005
SAF.PA,2012,37.886301024
SAF.PA,2013,48.403559967
SAF.PA,2014,5.561443939000001
SAF.PA,2015,25.92068542
SAF.PA,2016,11.105346769
SAF.PA,2017,25.32208619
SAF.PA,2018,24.149052954
SAF.PA,2019,30.435551289
SAF.PA,2020,-0.5407918819999971
SAF.PA,2021,-3.6425602859999993
SAFE.L,2009,138.617284314
SAFE.L,2010,-16.654925101
SAFE.L,2011,-19.864972935
SAFE.L,2012,14.497555877
SAFE.L,2013,48.390279778
SAFE.L,2014,45.891238193999996
SAFE.L,2015,49.256781364
SAFE.L,2016,1.8983189580000008
SAFE.L,2017,40.174374704
SAFE.L,2018,5.189024081000001
SAFE.L,2019,51.546072229
SAFE.L,2020,2.500421103
SAFE.L,2021,34.447334161
SAGAa.ST,2009,101.15878889999999
SAGAa.ST,2010,71.621119855
SAGAa.ST,2011,1.401849531
SAGAa.ST,2012,16.066314642
SAGAa.ST,2013,41.548192511
SAGAa.ST,2014,55.12139493012954
SAGAa.ST,2015,67.58114938199999
SAGAa.ST,2016,32.446343659
SAGAa.ST,2017,14.804095885999999
SAGAa.ST,2018,44.274697385
SAGAa.ST,2019,68.384026229
SAGAa.ST,2020,27.701439182
SAGAa.ST,2021,56.047313732
SAHN.S,2009,15.088513963
SAHN.S,2010,66.156141644
SAHN.S,2011,-20.572778474000003
SAHN.S,2012,5.208994434
SAHN.S,2013,16.016422287
SAHN.S,2014,13.023149500999999
SAHN.S,2015,-13.498790057672291
SAHN.S,2016,5.489687873
SAHN.S,2017,26.109803578746842
SAHN.S,2018,-11.541636142
SAHN.S,2019,-10.883601008
SAHN.S,2020,5.364452641999997
SAHN.S,2021,36.569766797
SAIC.K,2009,0.0
SAIC.K,2010,0.0
SAIC.K,2011,0.0
SAIC.K,2012,0.0
SAIC.K,2013,6.9858716130000005
SAIC.K,2014,46.357707761
SAIC.K,2015,-0.3426118329999994
SAIC.K,2016,68.533866241
SAIC.K,2017,-5.4451633149999985
SAIC.K,2018,-13.163491676
SAIC.K,2019,34.902632334
SAIC.K,2020,14.789299174999998
SAIC.K,2021,-7.8659427630000005
SALM.OL,2009,62.62408338690672
SALM.OL,2010,37.478945245
SALM.OL,2011,-59.42677071750444
SALM.OL,2012,44.237903024
SALM.OL,2013,54.879850376
SALM.OL,2014,67.805131591
SALM.OL,2015,29.848406201
SALM.OL,2016,60.683907106999996
SALM.OL,2017,4.671829669062586
SALM.OL,2018,72.687451075
SALM.OL,2019,12.605124980000001
SALM.OL,2020,19.577775263
SALM.OL,2021,18.608348275
