RIC,Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Revenue Per Share,Total Revenue,Total Equity,Total CO2 Equivalent Emissions To Revenues USD in million,ESG Score,Company Market Capitalization,"Property Plant And Equipment, Total - Gross",P/E (Daily Time Series Ratio),Year,returns_yearly
AMSU.L,19.74043396,6.643580264,0.446129128,51.45303945,9.42777266,0.321043476,49.73091862,43.36499914,,,290.8686484,32.91216248,24.2041568,2011,31.756295281999996
AMSU.L,39.3686598,16.81191841,31.84508552,153.9808299,10.47950381,0.334458486,53.36719952,102.8599835,,,212.8150434,39.18379394,19.7044335,2012,-29.636964387
AMSU.L,41.7225969,14.5136914,23.43869343,158.5406679,16.54904198,0.410866773,85.46193223,119.7659868,,,370.7498358,41.82660275,20.49801174,2013,55.688057743
AMSU.L,42.71452459,12.88389265,0.011589212,160.8367411,19.66210458,0.472082618,98.50664724,142.5274416,,,405.4195705,43.60689393,21.69206789,2014,18.550783128999996
AMSU.L,58.83607936,13.22764506,0.004671878,162.7884885,20.22802894,0.463904214,98.12501947,144.9107671,,,558.3529929,42.20886411,28.29820453,2015,39.053577035
AMSU.L,79.3933856,15.00324235,0.001473796,171.7900725,20.65268531,0.47849991,101.0965042,152.7692625,,,575.7506972,41.67452691,31.71481693,2016,22.337659012
AMSU.L,92.35789006,18.54707392,0.0,178.8784171,19.50760107,0.483020448,102.686766,154.8504885,,,912.9929968,37.41364848,38.81153048,2017,41.41763281000001
AMSU.L,127.7226786,17.3656902,0.0,227.9726516,28.29224713,0.610959164,130.9426008,205.9723273,,36.34445965,748.9250115,44.63166144,27.28174603,2018,-12.131395562334369
AMSU.L,152.0334745,24.85201817,12.79660152,261.7989998,30.85263874,0.605788423,130.8848293,220.3462265,20.01813158,37.58704888,843.3801978,61.50941471,31.11531588,2019,13.521859712999998
AMSU.L,148.1782021,22.77512596,13.74171307,300.9573058,27.31946207,0.625956712,135.7305754,253.5600636,15.80903721,50.03006226,715.6208061,66.86290109,38.30390921,2020,-11.469859006
AMSU.L,132.8670851,20.11977522,15.20570983,326.1755336,13.15032534,0.544807257,118.6759096,276.4824918,15.80903721,50.03006226,988.0544633,76.62605795,53.15301148,2021,28.218076405
ALB,1178.923,438.367,932.264,2872.717,221.33,26.60220399,2467.115,1065.771,478.2102669,48.54575172,3334.401818,2322.996,25.92172878,2009,58.171438425999995
ALB,1032.087,353.264,812.713,2771.557,173.716,21.78686744,2005.394,1205.696,348.744098,62.13097006,5107.826029,2406.129,17.07371572,2010,48.485303387
ALB,1348.198,364.177,860.91,3068.081,341.959,25.63095548,2362.764,1416.074,378.1798916,59.020041,4572.081634,2440.178,11.24984439,2011,5.062088638999999
ALB,1355.62,401.178,763.673,3203.824,436.28,31.34770875,2869.005,1591.277,447.7693702,71.23516745,5544.823435,2619.428,14.96189678,2012,23.970554081
ALB,1407.313,385.009,699.288,3437.291,436.202,28.02672333,2519.154,1833.598,476.1367766,67.33044221,5159.901056,2818.604,18.56173629,2013,4.913645056
ALB,1482.915,436.363,1078.864,3584.797,342.287,28.3943692,2394.27,1627.361,371.6958326,71.81386146,4705.395522,2972.084,12.75911312,2014,-1.9252134599999984
ALB,3348.85,1139.886,2934.131,5223.103,332.148,30.91638644,2445.548,1359.465,330.0985095,67.99560785,6284.498656,2620.67,53.89152418,2015,3.7986589369999977
ALB,1831.002,1616.685,3817.157,9597.954,439.387,25.336414,2826.429,3254.392,425.8175417,58.38488585,9681.928829,3700.472,17.32814777,2016,48.296252055
ALB,3306.618,1140.103,2369.262,8161.207,403.778,23.64205795,2677.203,3795.062,341.7995453,69.37321823,14131.28881,3910.522,45.60236195,2017,43.964083539
ALB,2477.563,1200.925,1837.372,7750.772,515.861,27.33561132,3071.976,3674.549,284.7449592,69.08966162,8185.287557,4124.335,12.0219568,2018,-44.956596696999995
ALB,1998.421,1183.173,1705.21,7581.674,600.356,30.83328765,3374.95,3585.321,268.8451388,65.57425454,7744.65273,4799.063,14.53321209,2019,4.482172657999998
ALB,2225.109,1408.996,3050.257,9860.863,642.545,33.76028254,3589.427,3932.25,298.8262043,71.26772488,15704.56511,6951.707,41.20382655,2020,90.821186618
ALB,2206.184,1801.849,3572.058,10450.946,439.519,29.29470639,3128.909,4268.227,270.1354584,69.66359407,27345.55386,7563.933,123.6623131,2021,45.444833521999996
WAFGn.DE,,,,,,,,,,,,,,2009,0.0
WAFGn.DE,,,,,,,,,,,,,,2010,0.0
WAFGn.DE,,,,,,,,,,,,,,2011,0.0
WAFGn.DE,659.040532,150.675533,0.0,1496.068187,,22.90479206,1145.239603,987.3073675,,,,3739.180916,,2012,0.0
WAFGn.DE,827.8582621,123.7045386,0.0,1502.322896,,20.42499381,1021.249691,1086.125849,,,,3646.12255,,2013,0.0
WAFGn.DE,827.8582621,123.7045386,0.0,1502.322896,,20.42499381,1021.249691,1086.125849,,,,3646.12255,,2014,0.0
WAFGn.DE,558.2773846,384.0803242,256.3358132,1294.985786,,20.4681546,1023.40773,373.918829,,,740.6557377,3748.382024,,2015,-34.378763712
WAFGn.DE,501.4063705,160.1850545,41.91961425,1130.309184,-15.71074278,36.38818529,1011.392144,543.5431848,,,1388.509251,3535.148402,,2016,86.55439623499998
WAFGn.DE,528.490328,159.3776283,42.47266611,1111.017662,12.72237654,32.70955985,981.2867956,454.058032,204.789518,48.83134678,4365.350704,3532.905803,28.27341064,2017,114.501876414
WAFGn.DE,846.6789026,182.5793836,0.0,1502.381209,228.5679043,47.07637064,1412.291119,764.5061839,167.6912707,46.81231764,2477.042187,4019.985365,6.247474402,2018,-38.045225153
WAFGn.DE,1210.43215,306.3354436,0.0,2085.283053,421.938066,55.68935988,1670.680796,1017.524544,179.0490173,57.4452848,3013.772254,4003.922378,9.388207399,2019,43.020533529
WAFGn.DE,969.3294173,272.963702,55.2653409,2180.346613,258.2447143,47.47064846,1424.119454,969.6657176,178.6197507,61.54142885,4724.961271,4370.894334,23.67837338,2020,55.761177062
WAFGn.DE,1006.472887,267.7088422,63.99609184,2344.162189,191.3192461,49.13694838,1474.108451,960.0635076,166.4715897,61.52717096,4804.905113,4785.539814,20.74211155,2021,8.86992694
B4B.DE,,,,,,,,,,,,,,2009,0.0
B4B.DE,,,,,,,,,,,,,,2010,0.0
B4B.DE,,,,,,,,,,,,,,2011,0.0
B4B.DE,,,,,,,,,,,,,,2012,0.0
B4B.DE,,,,,,,,,,,,,,2013,0.0
B4B.DE,9734.748011,13980.04295,9584.43855,21602.87988,,135.5647574,49223.1906,1004.168246,,,,18104.07983,,2014,0.0
B4B.DE,10551.31486,11444.28177,8577.6233,20927.16564,,115.4118935,41905.74114,2924.773964,,,,15654.30222,,2015,0.0
B4B.DE,10551.31486,11444.28177,8577.6233,20927.16564,,115.4118935,41905.74114,2924.773964,,,,15654.30222,,2016,0.0
B4B.DE,7741.554453,9893.692417,5557.524215,18638.08174,689.3942081,97.27775449,35321.28514,3733.758564,51.36619125,57.87859135,7249.598283,16943.06638,16.83995469,2017,-7.090799699000001
B4B.DE,8941.692688,10104.82083,4655.994985,17651.22407,390.8202681,85.65288916,31100.32851,3520.726201,55.5355778,54.03050637,5556.01552,12669.04245,13.60312786,2018,-11.618188312000003
B4B.DE,9767.872711,10714.90846,6462.510898,19407.14908,450.6860443,81.28386936,29513.94943,2497.820401,40.54665582,56.35677915,5830.780499,12569.74717,12.35982154,2019,14.218072551999999
B4B.DE,5725.401048,6591.359168,6226.930243,15432.56893,-177.2877404,82.72027798,30035.50545,2379.920083,37.74820077,66.37381564,4109.750979,12540.57348,,2020,-30.622308104000002
B4B.DE,5576.272757,7327.326632,5736.091166,14845.74049,-0.63196145,78.98835871,28680.45583,2114.698661,37.95709947,73.72086516,3795.306497,12469.31023,,2021,28.578090888
NOD.OL,38.961529,8.840495,8.7973,45.440719,7.24029,0.327105566,56.550584,34.166929,,,305.6295153,,48.27203896,2009,126.92117479145557
NOD.OL,53.378952,16.176491,0.0,61.360611,6.973,0.39019757,65.919818,42.0024,,,711.2427221,10.366439,30.78412736,2010,103.71591053683603
NOD.OL,81.41,30.84,0.0,92.138,26.759,0.84012398,141.76,58.277,,,403.7301108,11.994,17.24815979,2011,-36.625715782
NOD.OL,73.006,24.726,6.0,84.681,18.856,0.829547082,139.052,46.977,,,424.1563367,,23.53469839,2012,7.365402656
NOD.OL,80.435,19.039,0.0,94.011,17.55,0.806715952,131.819,65.826,,,746.1196183,14.783,96.33005378,2013,68.595689951
NOD.OL,80.0,21.498,0.0,102.832,9.577,0.768532134,124.39,71.244,,,1038.206893,,76.64330388,2014,59.142099368000004
NOD.OL,101.136,30.559,0.0,127.137,18.549,1.023800767,167.029,85.122,,,805.0390003,25.552,33.93438105,2015,-5.566758748000002
NOD.OL,122.508,45.335,10.0,158.447,24.191,1.170208381,193.068,112.405,,,664.3746857,33.619,55.27626605,2016,-15.370621593
NOD.OL,132.892,37.442,20.0,174.684,6.424,1.21051697,197.698,116.949,,,836.6305836,38.071,104.8470099,2017,21.662993496
NOD.OL,136.91,39.873,20.0,185.119,6.76,1.457474402,236.003,124.953,1.9322549,46.01129309,596.4103311,43.697,53.56718649,2018,-28.624904492000002
NOD.OL,205.494,45.333,0.0,267.161,8.859,1.510883012,271.134,221.549,3.495012049,45.64800978,1136.257247,56.996,3144.382479,2019,75.13185232500001
NOD.OL,219.589,65.958,23.93,318.359,7.327,1.634947901,288.395,232.205,3.171935037,52.90240835,3115.716956,99.168,118.1943841,2020,103.451430332
NOD.OL,401.909,91.871,26.826,515.814,38.391,2.081195045,405.217,402.492,2.742380366,53.6479155,6517.819679,114.173,110.9776638,2021,77.40504760699999
DWNG.DE,154.3310829,274.3042451,2955.791784,4370.545561,-339.0727687,13.0913004,624.3203198,907.1581331,,,783.8347291,33.77923149,,2009,37.240587495
DWNG.DE,176.165321,327.5482449,2618.799748,4408.356239,2.578750453,13.85719623,579.3778274,1233.563821,,,1139.582135,33.69409609,,2010,49.714552110999996
DWNG.DE,145.6076517,762.3610461,2387.156712,4064.182998,33.58635382,6.380956335,537.8944552,1189.980603,,,1359.365045,31.78917798,24.8880874,2011,4.754287159999998
DWNG.DE,373.7411003,298.3987055,2374.98123,4274.790939,67.27009125,5.820467764,501.0666667,1402.034951,,19.03272959,2703.542682,35.18446602,17.75164892,2012,38.155408511
DWNG.DE,248.6449757,407.271216,3652.94886,6475.365474,23.67926955,4.704764841,593.4966751,2123.342833,1.492680658,38.99619378,3270.328846,39.97783407,13.38420463,2013,3.255497826
DWNG.DE,551.4308492,725.9408417,7438.286555,13919.53844,173.8396799,4.623034182,828.1675234,5192.543365,1.231630276,38.86092021,7000.6415,54.3172884,17.72387404,2014,36.728982212
DWNG.DE,1068.057824,658.3560152,6679.55362,13846.5082,128.1011253,3.77032667,1151.542975,5676.976955,37.53378343,48.71226741,9445.585363,49.7671324,6.670294988,2015,32.948150815999995
DWNG.DE,978.7437148,399.4374518,5719.304743,14527.02403,273.1369465,4.654115171,1493.39386,7148.862415,121.1686792,47.81312379,10587.06542,69.45515361,6.966265904,2016,19.46055965
DWNG.DE,703.6248949,610.5235492,6737.070017,17644.70774,388.5478362,3.200026177,1186.780908,8374.213625,278.5663729,53.45662817,15512.20019,83.84777124,8.14744962,2017,23.392650130000003
DWNG.DE,927.1721788,419.1408452,8772.567508,24639.09982,487.2475761,4.864696527,1799.402598,11861.90185,196.4883072,71.62687137,16331.0219,152.7093005,8.661495754,2018,12.825995855
DWNG.DE,1128.543903,675.0619323,10584.11322,28738.76044,444.3668476,4.248959712,1649.807322,13257.06487,218.3031783,70.26295061,14668.95542,216.9923846,9.467830952,2019,-2.795585751
DWNG.DE,2213.976638,1288.590454,11427.48246,31221.7788,531.26904,6.439534569,2517.767863,14237.15894,143.8086084,69.33414171,19329.45524,,15.38342365,2020,21.942371665999996
DWNG.DE,2132.266732,1127.992184,14132.99951,37623.22912,537.6154344,8.789227867,3349.047386,16365.65706,107.7186434,76.46675247,16761.38255,356.6194431,8.330949093,2021,23.489951726
CSPC.L,,,,,,,,,,,,,,2009,0.0
CSPC.L,,,,,,,,,,,,,,2010,0.0
CSPC.L,,,,,,,,,,,,,,2011,0.0
CSPC.L,,,,,,,,,,,,,,2012,0.0
CSPC.L,529.3385554,162.4868504,432.9362832,680.7587111,,0.996067261,448.2302675,2.142776222,,,,11.83058473,,2013,0.0
CSPC.L,741.0226481,235.3598236,594.0178007,954.9924615,,1.631268836,734.0709758,-13.91145048,,,,13.10571794,,2014,0.0
CSPC.L,741.0226481,235.3598236,594.0178007,954.9924615,,1.631268836,734.0709758,-13.91145048,0.85367709,32.80425937,,13.10571794,,2015,0.0
CSPC.L,998.8387331,273.3700095,34.17627902,1185.016413,91.64304357,1.934608047,870.9605429,768.6717442,4.920866357,46.70119837,1381.130958,11.85789726,18.33996757,2016,9.956758187000002
CSPC.L,1183.271042,346.0193707,0.0,1379.656794,166.9486896,2.500079306,1133.035942,916.6901097,6.554491831,43.51964756,2146.38958,13.26206647,13.07552691,2017,42.734275485
CSPC.L,1242.736913,443.6019698,2.86615076,1620.938534,205.9327014,2.9255463,1327.027802,1031.944553,6.087268064,45.30474311,1747.461346,20.71445322,9.341148311,2018,-8.087368775594443
CSPC.L,1378.598548,428.9382825,2.703134407,1710.223992,234.3719735,3.377075372,1520.021625,1101.89588,5.878212129,46.26765003,2715.990453,26.53986509,14.25350701,2019,48.060712493
CSPC.L,1755.808997,466.7863555,42.364672,2079.227103,45.73703893,2.493210174,1152.112421,1402.296475,8.087547243,50.67232726,3352.757141,67.68014673,14.41080348,2020,31.984517141999998
CSPC.L,1945.357547,498.4641914,101.3094789,2343.18586,164.7255903,3.507785816,1847.550789,1491.620413,5.806067495,54.05429046,3117.459932,135.2589319,32.77017186,2021,10.595640616
TDC,1015.0,540.0,0.0,1430.0,254.1,9.799777531,1762.0,777.0,10.23932124,55.57474271,5380.816,249.0,22.05335466,2009,82.272374443
TDC,1152.0,543.0,0.0,1569.0,257.75,9.827487061,1709.0,910.0,10.6286157,57.91077171,6894.3,264.0,23.45726856,2010,30.381619268
TDC,1406.0,569.0,0.0,1883.0,317.6,11.36150235,1936.0,1189.0,8.725232854,62.72674729,8120.574,284.0,24.50519807,2011,20.273622803
TDC,1412.0,695.0,290.0,2616.0,399.0,13.74054683,2362.0,1494.0,8.58836773,58.94362497,10465.599,302.0,26.27266861,2012,30.347157115999998
TDC,1534.0,806.0,274.0,3066.0,489.0,15.52125801,2665.0,1779.0,8.356612184,66.54210265,7433.066,355.0,20.25396486,2013,-23.72354626
TDC,1563.0,776.0,274.0,3096.0,459.0,16.17788462,2692.0,1857.0,7.687408492,53.43204057,6683.04,391.0,19.37939785,2014,-0.9178188760000001
TDC,1572.0,995.0,468.0,3132.0,452.0,17.3130545,2732.0,1707.0,8.700395257,58.87698893,3513.86,426.0,,2015,-45.790982771
TDC,1734.0,953.0,777.0,2527.0,292.0,18.12320917,2530.0,849.0,9.117140396,60.42510641,3529.383,422.0,204.8865093,2016,7.156704878999999
TDC,1621.0,729.0,568.0,2413.0,336.0,17.65779468,2322.0,971.0,8.903061224,60.41967698,4653.66,439.0,77.96472735,2017,37.301419988
TDC,1750.0,1063.0,778.0,2556.0,173.0,17.13831479,2156.0,668.0,8.323012939,57.93184166,4534.152,494.0,77.48086207,2018,1.6962470060000014
TDC,1428.0,1009.0,544.0,2360.0,156.0,17.85478548,2164.0,495.0,8.125329121,56.86009814,3011.625,639.0,212.426599,2019,-28.03848966
TDC,1014.0,886.0,609.0,2057.0,121.0,16.62872154,1899.0,262.0,5.897058824,56.50345021,2455.971,841.0,24.08127833,2020,-7.263098801999998
TDC,1044.0,952.0,600.0,2193.0,146.0,16.4516129,1836.0,400.0,5.320292123,71.3848481,4607.995,905.0,40.28761964,2021,108.780558271
RIO.L,18435.0,19979.0,39758.0,89616.0,10303.0,34.4030939,54264.0,20638.0,934.3210969,76.66440789,76553.78662,60621.0,,2009,115.207156466
RIO.L,19714.0,9529.0,23002.0,97236.0,6298.0,22.75203436,40262.0,43831.0,1050.618449,76.10384127,97984.60856,70145.0,13.60503596,2010,35.298334142
RIO.L,23165.0,12876.0,15693.0,112773.0,13987.0,27.96867079,55171.0,58247.0,801.1455294,85.80122327,63968.63925,83791.0,5.437906619,2011,-28.224435278
RIO.L,22236.0,15162.0,21944.0,120152.0,15549.0,31.27305606,60529.0,52199.0,735.1847875,77.82843123,73873.88191,,23.19152965,2012,20.891750502
RIO.L,19540.0,13980.0,26652.0,118437.0,9303.0,27.54961873,50942.0,46553.0,842.1341918,73.83450904,73149.12945,117131.0,,2013,2.3841948910000017
RIO.L,21330.0,15190.0,28460.0,111025.0,10217.0,27.54535178,51171.0,45886.0,742.6081179,73.72691647,60603.84266,115765.0,12.4441311,2014,-8.000485277
RIO.L,20813.0,12220.0,25075.0,107827.0,9305.0,25.64372949,47664.0,46285.0,719.6206781,79.36709357,36771.22546,115269.0,16.8318137,2015,-33.273859671
RIO.L,15261.0,10046.0,23063.0,91564.0,4540.0,19.08752124,34829.0,37349.0,907.2899021,80.16483984,49137.54901,106569.0,1391.71352,2016,60.28255109199999
RIO.L,15055.0,9362.0,17630.0,89263.0,5100.0,18.67798297,33781.0,39290.0,962.0792753,79.89141159,65572.76299,107837.0,14.13508739,2017,30.000025369000003
RIO.L,18678.0,11225.0,15176.0,95726.0,8627.0,22.24506808,40030.0,44711.0,774.4191856,84.81650419,55791.02351,115889.0,7.475898275,2018,2.232287647
RIO.L,20168.0,10571.0,12752.0,90949.0,8808.0,23.40012704,40522.0,43686.0,804.5012586,82.68763946,72240.0675,104294.0,7.241296489,2019,33.902302437
RIO.L,17303.0,11125.0,14115.0,87802.0,10373.0,26.28646246,43165.0,40532.0,727.4412139,78.32515013,120926.8352,113622.0,16.30128101,2020,31.298399732999997
RIO.L,20855.0,11607.0,13831.0,97390.0,12448.0,27.39223873,44611.0,47054.0,706.1038757,79.59234027,108746.4047,122936.0,5.698382698,2021,2.6927585669999985
RYAM.K,,,,,,,841.0,,,,,,,2009,0.0
RYAM.K,,,,,,20.96958098,884.425,,,,,,,2010,0.0
RYAM.K,210.477,93.814,0.0,665.164,,24.21761656,1021.416,473.936,,,,1512.717,,2011,0.0
RYAM.K,210.477,93.814,0.0,665.164,,24.21761656,1021.416,473.936,,,,1512.717,,2012,0.0
RYAM.K,210.477,93.814,0.0,665.164,,24.21761656,1021.416,473.936,,,,1512.717,,2013,0.0
RYAM.K,246.055,79.846,0.0,1120.266,,24.81479646,1046.603,968.301,,,951.1661147,1955.953,8.899602112,2014,-55.432385451
RYAM.K,319.991,131.445,944.816,1303.88,105.8,22.67273332,957.689,-62.412,,,419.7227638,2010.644,21.58955586,2015,-38.40439427
RYAM.K,327.753,131.444,858.054,1278.612,73.0,22.29560006,941.384,-17.139,,,668.9187502,2026.807,9.344721079,2016,62.1430668
RYAM.K,519.508,126.979,783.282,1421.939,67.0,18.4264692,868.731,211.749,,13.4493827,1056.788024,2056.372,38.03589696,2017,40.112826308
RYAM.K,646.537,307.571,1241.604,2642.611,57.0,16.82244696,940.416,693.756,,14.76385118,543.7991601,2716.954,2.365126706,2018,-46.031755602000004
RYAM.K,716.092,370.418,1188.169,2679.086,111.0,29.92470938,1956.994,706.871,,17.35121038,242.7295066,2749.394,,2019,-57.350582204
RYAM.K,573.827,286.146,1082.143,2480.147,,26.25021417,1430.948,682.798,386.3935401,18.89563532,413.0091848,2820.722,,2020,132.35246428600001
RYAM.K,633.572,293.0,1083.937,2529.865,1.0,21.24934378,1343.834,695.087,,30.7663055,363.9402856,2902.962,,2021,21.375468811
CWST.O,76.735,77.035,562.488,750.962,,18.62288931,476.448,66.31,,,103.4477816,1030.797,,2009,32.472560716000004
CWST.O,81.925,90.08,567.006,754.814,,17.4761183,449.678,50.296,,,186.0107869,1027.749,,2010,73.735450003
CWST.O,72.405,83.921,465.107,690.581,,17.41754453,454.685,93.987,,,172.4003584,1077.405,,2011,-6.028384583
CWST.O,67.356,81.246,476.765,633.743,,17.49411193,467.95,16.431,,,170.5506694,1005.899,,2012,-32.706086727
CWST.O,64.545,88.098,496.205,663.119,,13.38630016,455.335,11.285,,,231.9958646,1068.069,,2013,30.551137170999997
CWST.O,64.545,88.098,496.205,663.119,,13.38630016,455.335,11.285,,,163.7533402,1068.069,,2014,-30.991405077
CWST.O,78.669,86.432,535.711,669.795,-3.698,,368.374,-12.253,,,244.9825643,1151.381,,2015,45.70090338200001
CWST.O,76.668,85.346,507.433,633.669,-12.969,13.44668077,546.5,-21.523,1053.575916,22.61202337,514.8710688,1192.018,,2016,78.084733188
CWST.O,78.588,82.426,508.647,631.512,-5.949,13.70334441,565.03,-24.526,998.7952792,53.97948393,967.8451683,1235.588,,2017,67.788584656
CWST.O,84.38,88.569,482.502,614.949,28.74,14.32177508,599.309,-37.862,942.413647,46.09727257,1223.151911,1173.021,52.28290391,2018,24.515301126999997
CWST.O,97.093,111.497,544.299,732.41,27.162,14.95788806,660.66,-15.832,789.859947,38.00509011,2199.357497,1283.278,312.343082,2019,50.662000243
CWST.O,102.813,130.589,513.322,932.182,40.64,15.4961848,743.29,122.753,734.5852742,41.05001713,3164.003201,1396.724,80.90741684,2020,35.556306347
CWST.O,247.254,131.208,539.651,1193.898,40.833,15.79333265,774.584,362.142,639.8908695,50.24742099,4390.414854,1506.704,45.92448428,2021,22.098187379
SWK,1498.0,1193.2,1611.5,4866.6,274.4,55.41477828,4426.2,1706.3,,48.96600182,4142.472369,1458.0,23.60472736,2009,53.432816085
SWK,1411.9,1192.0,1383.1,4769.1,216.2,45.80576148,3682.6,1986.1,50.88836719,41.9298785,11100.90307,1494.5,115.5461096,2010,33.524731977
SWK,4851.2,2747.4,3435.8,15139.4,583.6,49.92375156,7496.9,7017.0,50.88836719,41.9298785,11417.80467,2173.4,19.88299622,2011,11.067533614999997
SWK,5089.5,3329.9,3452.4,15949.0,893.0,55.12183651,9376.5,7003.6,38.47608383,36.74720205,12485.06854,2257.9,29.96192482,2012,14.684879436000001
SWK,4111.3,3074.7,3538.0,15844.0,778.7,60.12201487,10022.4,6667.1,35.05537596,47.73318088,14274.28193,2688.7,21.89218594,2013,13.36255684
SWK,4016.6,3236.0,4202.0,16535.1,791.0,68.58404293,10889.5,6799.2,32.20184581,42.7694173,15051.14126,3011.6,21.75493097,2014,20.585369030000003
SWK,3948.8,2832.0,3847.3,15849.1,905.9,70.98292819,11338.6,6429.1,,34.53096686,15980.2896,,19.04009248,2015,13.581697970999999
SWK,3662.1,2802.6,3799.7,15127.8,903.8,73.15888046,11171.8,5811.6,29.28166645,36.45411846,17282.48287,,17.42257141,2016,11.726673960999998
SWK,4788.5,2807.5,3827.4,15634.9,965.3,78.2250501,11593.5,6367.0,31.5802909,45.96395303,26022.24895,3160.2,21.40550496,2017,41.919661085
SWK,4559.0,4391.5,3811.0,19097.7,1135.5,85.05532998,12966.6,8302.2,33.66618034,65.10541012,18087.93566,3659.5,17.56431865,2018,-27.868428843
SWK,4569.4,4001.6,4198.4,19408.0,1235.9,92.20603655,13982.4,7836.2,34.47234936,74.19331454,25194.43639,3970.1,30.10651902,2019,38.151927402
SWK,4456.6,4405.7,3181.3,20596.6,1265.2,82.57333052,12912.9,9136.3,34.47234936,74.19331454,28609.47227,4290.8,30.25932937,2020,18.889393156999997
SWK,6036.0,4558.3,4246.9,23566.3,1409.6,80.39119112,13057.7,11059.6,,,30751.32426,5202.7,18.93009154,2021,1.1350590570000012
BMEB.L,,,,,,,,,,,,,,2009,0.0
BMEB.L,,,,,,,,,,,,,,2010,0.0
BMEB.L,,,,,,,,,,,,,,2011,0.0
BMEB.L,240.7710411,138.1277917,63.92308801,380.1716271,,1.223419414,1223.419414,166.8769312,,,,89.68796529,,2012,0.0
BMEB.L,287.4758684,187.1976894,1524.277571,1728.872843,,1.509348636,1509.348636,-23.70449191,,,,117.0160371,,2013,0.0
BMEB.L,401.2194108,1250.293623,1757.90288,2016.471195,,2.247901382,2247.901382,-32.2919266,,,3563.923677,123.4516145,,2014,1.4298351499999997
BMEB.L,550.1584185,236.620703,654.1151621,2098.572002,157.4793262,2.448371119,2449.646719,1060.844601,,,3369.287508,187.2491707,20.54947383,2015,3.372387587000002
BMEB.L,680.2194849,291.9036642,622.9766232,2213.096972,190.2513195,2.876947998,2878.314548,1134.854549,31.45550506,39.39835165,2850.443514,256.3349408,17.72268389,2016,6.797489433
BMEB.L,814.7596783,367.9159653,687.2239885,2211.228726,192.5096395,3.030110736,3030.559192,997.5038963,38.79720605,45.73863854,4760.070941,291.3097687,23.02133675,2017,46.391648103
BMEB.L,957.9941697,608.9976455,870.2292858,2882.697051,239.7780731,4.24351228,4246.274807,1277.739937,36.29113954,45.81453908,2986.538747,569.9742124,11.33447108,2018,-34.638053553
BMEB.L,1061.04639,911.7891582,2475.607245,4363.988793,249.3255384,4.260251385,4264.57128,1293.303362,27.22508648,44.82287913,4516.709582,2026.06724,16.87075265,2019,43.339736664
BMEB.L,1362.050496,1202.157368,2576.699924,4446.922761,255.7537958,4.743915585,4749.93087,1080.42674,28.72484051,48.88166436,6536.7455,1954.028873,12.73702804,2020,42.77252493900001
BMEB.L,1197.726521,1008.008879,2801.494513,4630.306623,612.6348597,6.606012671,6619.733359,1010.544311,25.83332456,37.62778045,8587.943097,2242.639111,14.7291144,2021,20.221678634
HNI,417.841,373.625,327.537,1165.629,65.147,54.67960872,2429.631,448.833,,,1244.38024,849.385,60.90329976,2009,79.626817825
HNI,360.271,300.142,200.424,994.326,,36.1632888,1623.327,419.284,,45.02682633,1397.740594,788.075,190.3832072,2010,24.22401586
HNI,408.161,361.351,200.396,997.88,37.865,36.82112786,1686.728,407.985,,52.23634572,1169.956851,764.505,29.52989761,2011,-7.299671183999997
HNI,431.504,382.27,181.16,1051.722,48.112,40.12427814,1833.45,419.057,18.60099812,54.08282183,1357.165052,768.115,27.81736411,2012,21.373546849
HNI,402.375,389.171,155.299,1077.066,51.91,43.73644423,2004.003,420.359,,51.03796707,1757.170185,777.569,30.63510848,2013,30.942555644000002
HNI,433.228,411.584,153.982,1134.705,65.518,44.82442878,2059.964,436.328,,51.03796707,2266.798233,806.906,30.29961369,2014,36.22493894
HNI,455.559,457.333,201.315,1239.334,89.54,48.76590841,2222.695,414.587,,53.22695638,1593.163074,845.849,20.41232211,2015,-27.965258593
HNI,438.37,435.9,196.495,1263.925,117.563,50.71272088,2304.419,476.954,,47.91521902,2491.08921,874.434,23.80060608,2016,58.662153847
HNI,433.041,463.473,218.427,1330.234,119.2,48.42596691,2203.489,500.603,,54.77110386,1674.985793,890.775,25.90033374,2017,-29.500035744999998
HNI,488.88,489.703,279.575,1391.55,88.1,48.52567395,2175.882,514.068,,45.54892698,1552.530696,931.089,31.59049165,2018,-1.686226607
HNI,531.883,434.308,254.798,1401.844,106.7,50.93654969,2257.895,562.933,,48.87725829,1604.168347,912.967,17.16105092,2019,11.854007501000002
HNI,528.834,478.705,179.304,1452.512,,51.65989194,2246.947,584.044,,48.87725829,1471.946839,1002.029,22.24345154,2020,2.6961788339999977
HNI,495.735,439.028,184.46,1418.032,77.1,45.52013688,1955.363,590.419,,,1831.671046,996.106,24.85738776,2021,12.10601763
ALRS.MM,2158.820639,2859.328419,4402.915643,8683.865684,,0.406295262,2983.849304,2569.99181,,,,8368.976249,,2009,0.0
ALRS.MM,2064.597011,3933.852397,3891.392564,7793.837221,,0.350166952,2571.640659,2701.923394,,,,8307.116228,,2010,0.0
ALRS.MM,1606.208295,1010.139997,3335.241397,7275.513542,,0.506269466,3709.080204,3038.433861,,,6993.217194,8471.248201,6.207420313,2011,-4.012820509999997
